dianping_id,dianping_url,name,category,photo_url,rating_flavor,rating_environ,rating_service,address,price_per_person,phone_number,lat,lng
73594873,http://www.dianping.com/shop/73594873,龍門1號(锦城店),火锅,https://img.meituan.net/msmerchant/f5f39a89727d3620b728f679f75fca9832487.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.6,8.6,8.7,锦城大道1000号,76,028-62713901,30.578314426692707,104.05132205060332
96092998,http://www.dianping.com/shop/96092998,锦城大院火锅(概念店),火锅,http://p0.meituan.net/mogu/a2c90058d7bf484d887dc246dd386094972129.png%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.9,8,7.7,南华路1500号附2-6(鹭洲里，天府二街，剑南大道，大源),N/A,028-62641289,30.552375144080553,104.03561835087632
96463183,http://www.dianping.com/shop/96463183,青年火锅(高新店),火锅,https://p1.meituan.net/shopmainpic/30ebc4bc00e3581a41ae07c906c51b4f134731.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.4,7.6,7.7,吉泰路143号(靠近朗基天香，银泰城),61,17340088926,30.542104914701564,104.05796654901299
92493866,http://www.dianping.com/shop/92493866,巴蜀印象原味老火锅(中航店),火锅,https://img.meituan.net/msmerchant/1ca815ca0589a4bc96a1b00060412938380180.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.2,8.6,8.3,中航国际交流中心蜀锦路316号2楼204号,86,028-85938333,30.579917444751512,104.05946169741806
21269510,http://www.dianping.com/shop/21269510,香天下火锅(凯德·天府店),火锅,https://img.meituan.net/msmerchant/f2ef924a9bfb350e9948eb4345012b38335447.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.1,8.8,8.4,天仁路388号凯德·天府6层(火车南站旁),102,028-87796006,30.605218604484694,104.06657711348542
76879825,http://www.dianping.com/shop/76879825,碓窝老火锅·传承百年经典老味道,火锅,https://img.meituan.net/msmerchant/7b0e39c5d45d4b27eacea8e021df00241676352.png%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,9,9,9,昆华路1177号附27号至30号(华彩美食街内),62,028-85189318,30.56144005151616,104.02897284095526
59220181,http://www.dianping.com/shop/59220181,唰哇迪卡泰式海鲜火锅(奥克斯广场店),火锅,http://p0.meituan.net/dealwatera/60f8b462ae41f572fddd927b4158fa2a59754.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,7.9,8.3,8,锦城大道666号奥克斯广场东区4层,89,028-62013918,30.57854730825746,104.05985794807543
93725426,http://www.dianping.com/shop/93725426,蓝象·泰式海鲜火锅,火锅,https://img.meituan.net/msmerchant/c6d08f322bc0956125a94ca882eab63d258773.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,9,9.2,9,盛邦街与荣华北路交叉口清风时代城商业4栋附508(链家地产五楼),84,028-88612315,30.558486496812858,104.04221180782459
21941466,http://www.dianping.com/shop/21941466,天府大柴门生态火锅(天仁路店),火锅,http://p1.meituan.net/mogu/db66a538d3a59d57a9d0485c65ceba8a42538.jpg%40240w_180h_1e_1c_1l%7Cwatermark%3D1%26%26r%3D1%26p%3D9%26x%3D2%26y%3D2%26relative%3D1%26o%3D20,8.4,8.3,8.5,天仁路198号,75,028-87558677,30.604382217560065,104.07227320481529
3626608,http://www.dianping.com/shop/3626608,蜀九香火锅(新会展Art店),火锅,https://img.meituan.net/msmerchant/c8451644f5f7eef40c392c10424b012d507265.jpg%40280w_212h_1e_1c_1l%7Cwatermark%3D0,8.7,8.8,8.4,高新区新会展中心世纪城路166号西蜀廊桥3栋(近洲际大酒店),147,028-85330080,30.562339770514836,104.07119370042747
